Id,Lang,Sentence_Text,Letters,Words,Num_Sentences,gulpease,flesch,gunning_fog
567,en,"In this display case, you can admire a beautiful depiction of the Deposition from the Cross with the exhibition of the Shroud.",103,22,1,N/A,49.91,16.07
568,en,"On the sides, in monochrome, are the instruments of the Passion presented by angels.",68,14,1,N/A,47.6,14.17
569,en,It is a work from the beginning of the seventeenth century painted on silk by Giovanni Battista Della Rovere.,90,19,1,N/A,36.16,20.23
570,en,"The iconography of the burial in the Shroud, of which you have already seen an enlargement.",74,16,1,N/A,47.83,16.4
571,en,"The purpose of the Confraternity, the creator of the Museum, has been since its origins to spread the cult and knowledge of the Shroud.",109,24,1,N/A,59.1,14.6
572,en,"In the glass case, you can observe the precious wooden chest, covered with silver leaf and studded with semi-precious stones and enamels, in which the Shroud was kept rolled up from the end of the 16th century until nineteen ninety-eight.",191,40,1,N/A,41.45,20.0
573,en,The lid is made of wood covered with fabric.,35,9,1,N/A,94.3,3.6
574,en,"It is a precious work commissioned by the House of Savoy, which over time has undergone some additions and modifications that, however, have not altered its original layout.",142,28,1,N/A,36.41,19.77
575,en,"Below the case are displayed the accessories used for the conservation of the Shroud inside the chest, which were removed when the new conservation system was adopted.",139,27,1,N/A,44.7,16.73
576,en,The silk-covered wooden roller on which the sheet was rolled and the pads that were inserted between the roller and the fabric are visible.,114,24,1,N/A,55.58,14.6
577,en,Seven solemn exhibitions have been held from the twentieth century to the present.,69,13,1,N/A,43.96,14.43
578,en,"The first took place in 1931, on the occasion of the wedding of the future King Umberto II.",68,18,1,N/A,75.77,11.64
579,en,"In 1933, another followed to celebrate the Holy Year of Redemption.",51,11,1,N/A,49.54,15.31
580,en,"In 1973, a televised exhibition was held instead.",36,8,1,N/A,50.67,13.2
581,en,"In 1978, the event commemorated the four-hundredth anniversary of the Shroud's arrival in Turin.",75,14,1,N/A,23.43,17.03
582,en,The 1998 exhibition commemorated several anniversaries of Piedmontese religious history and the centenary of the first photograph of the Cloth.,119,20,1,N/A,0.42,24.0
583,en,"In 2000, the Great Jubilee was celebrated, and finally, the list concludes with the exhibition of 2010.",75,17,1,N/A,50.24,16.21
584,en,One can see how the Shroud is preserved laid flat in a large controlled-atmosphere case.,72,15,1,N/A,61.89,8.67
585,en,The statue was created in nineteen ninety-eight by the sculptor Luigi Mattei.,64,12,1,N/A,32.5,14.8
586,en,"In this niche is displayed the camera that belonged to the lawyer from Asti, Secondo Pia, with which he took the first photographs of the Shroud on May 25 and 28, eighteen ninety-eight.",144,33,1,N/A,52.85,18.05
587,en,It is a device specially built for Pia by a Turin craftsman in order to take large-format photographs.,83,18,1,N/A,47.56,13.87
588,en,"Photograph of the Shroud’s altar in the Cathedral during the exhibition of eighteen ninety-eight, taken by Secondo Pia.",98,18,1,N/A,28.77,18.31
589,en,Enlargement of the face in photographic negative.,42,7,1,N/A,18.44,19.94
590,en,This niche displays several works by artists inspired by the face of the Man of the Shroud.,74,17,1,N/A,80.1,9.15
591,en,These are works produced from nineteen thirty-one to the present day.,57,11,1,N/A,64.92,8.04
592,en,"At the center is the evocative work 'Resurrection' by the young contemporary Polish artist Bartosz Keska from Zakopane, which captures the moment of Christ's return to life, expressed by the intensely luminous silhouette that comes to life beneath the Shroud.",214,40,1,N/A,18.19,23.0
593,en,"The publication of the results of Pia's photographs caused a renewed interest in the Shroud, but also many controversies.",100,19,1,N/A,45.07,13.92
594,en,The Shroud presents two types of impressions: bloodstains and body marks.,61,11,1,N/A,72.62,8.04
595,en,"Reproduction of a helmet of thorny branches, which remains the most credited hypothesis for the Crown of Thorns in the narrative.",107,21,1,N/A,40.49,16.02
596,en,One can recognize the fracture of the nose and a hematoma on the right cheekbone.,66,15,1,N/A,61.89,14.0
597,en,"On the forehead, blood flows are evident, caused by a helmet of thorny branches, like the one displayed alongside.",92,19,1,N/A,53.97,13.92
598,en,"Secondo Pia, born in 1855 and died in nineteen forty-one, was one of the greatest photographers of the nineteenth century.",95,20,1,N/A,46.95,16.0
599,en,This display case documents the operations for the conservation of the Shroud carried out in June-July two thousand and two.,103,20,1,N/A,42.72,16.0
600,en,"On the left wrist, a trickle of blood is visible, having flowed from a wound caused by the penetration of a nail.",89,22,1,N/A,72.99,12.44
601,en,"Displayed alongside are three eighteenth-century nails reconstructed in imitation of those used for crucifixions in Roman times, forged probably including some fragments of nails believed to be original, as shown by the hanging seals.",197,34,1,N/A,18.05,23.01
602,en,Conservation operations in the two thousands.,39,6,1,N/A,17.45,15.73
603,en,"On April 21, 1988, fabric samples were taken from the Shroud to be subjected to dating using the radiocarbon method at the laboratories of Oxford, Zurich, and Tucson.",128,28,1,N/A,39.43,15.49
604,en,Studies of the image of the Shroud with the aid of computers are represented.,63,14,1,N/A,65.73,11.31
605,en,This display case illustrates the study of the various traces present on the Shroud.,70,14,1,N/A,59.68,11.31
606,en,"Some marks are due to burns, wax, and water.",33,9,1,N/A,103.7,3.6
607,en,"Other traces derive from the contact of the sheet with the body, such as blood, serum, and skin cells.",80,19,1,N/A,76.23,7.6
608,en,"Furthermore, the preservative substances used are analyzed, including aloe and myrrh.",72,11,1,N/A,3.4,22.58
609,en,"Finally, the dust that has deposited on the fabric over the centuries is examined.",67,14,1,N/A,35.51,17.03
610,en,Reconstruction of a loom of the period.,32,7,1,N/A,66.79,8.51
611,en,"Scale reconstruction of a first-century Jewish tomb, set against a floor plan of the Basilica of the Holy Sepulchre in Jerusalem during the Crusader period.",129,25,1,N/A,25.8,19.6
612,en,Blessed Sebastiano Valfrè.,23,3,1,N/A,34.59,14.53
613,en,Saint Francis de Sales.,19,4,1,N/A,75.88,1.6
614,en,Pope Pius Seventh.,15,3,1,N/A,62.79,1.2
615,en,"In this display case, you can see some fragments of the fabrics that protected the Shroud over time inside the chest in which it was kept, distributed as 'contact' relics and accompanied by an authentication certificate testifying to their actual contact with the Shroud.",223,44,1,N/A,21.82,23.96
616,en,"Certain objects that came into contact with the Cloth, such as one of the pins used to secure the Shroud during the 1868 exhibition displayed here, were also religiously preserved and passed down.",157,33,1,N/A,47.72,15.62
617,en,One-to-one scale copy of the Shroud on canvas: details can be appreciated in a way very close to direct observation.,93,20,1,N/A,34.26,14.0
618,en,"In the reconstruction of the Shroud's history, the passages from Jerusalem to Edessa (now Sanliurfa in Turkey), and from there to Constantinople and Athens in Greece during the period of the Latin Empire of the East, are currently hypothetical.",199,39,1,N/A,13.23,26.88
619,en,"While those from Lirey, France, to Chambéry, Savoy, and to Turin are precisely documented.",72,14,1,N/A,47.6,11.31
620,en,"In the following display cases, you can follow the development of these routes.",65,13,1,N/A,50.47,11.35
621,en,Two eighteenth-century reliquaries containing a small thread of the Shroud along with others containing fabrics that came into contact with the sacred Cloth.,133,23,1,N/A,36.36,16.16
622,en,"In fifteen hundred and six, Pope Julius II granted public cult of the Shroud, fixing its feast day on May 4 and approving the Mass and Office, the text of which—in a seventeenth-century edition—is displayed in this case.",175,38,1,N/A,36.91,19.41
623,en,"In 1453, the last descendant of Geoffroy de Charny, Marguerite, cedes the Shroud to the House of Savoy.",78,18,1,N/A,61.67,13.87
624,en,"Regarding the oldest period of the Shroud's history, a hypothesis still being studied today identifies the Shroud of Turin with the Mandylion of Edessa, a small cloth known since the 4th century in the East containing the image, believed to be miraculously imprinted, of the face of Christ.",236,48,1,N/A,13.59,29.2
625,en,One of the historical problems on which research focuses concerns the possible events of the Shroud in the first millennium.,104,20,1,N/A,46.95,16.0
626,en,"If the Shroud can be identified with the Mandylion of Edessa, then it would have been transferred to Constantinople in nine hundred and forty-four, and from there, through unclear routes, it would have reached Europe.",177,35,1,N/A,38.37,20.86
627,en,This display case contains some objects and documents that could support this thesis.,72,13,1,N/A,63.49,8.28
628,en,"In 1578, Emmanuel Philibert of Savoy, after moving the political and administrative center of the State from Chambéry to Turin, also wanted to bring the religious palladium of the dynasty, the Shroud.",160,32,1,N/A,18.37,21.55
629,en,"The Cloth made the journey folded several times inside this small wooden chest, which in ancient times must have been covered with precious scales, perhaps mother-of-pearl and tortoiseshell.",158,28,1,N/A,45.47,14.06
630,en,"With the granting of the official cult of the Shroud by Pope Julius II in fifteen hundred and six, which fixed the feast day for May 4, the fame and devotion toward the relic grew, also as a consequence of the periodic exhibitions held in Chambéry.",198,46,1,N/A,38.76,22.75
631,en,The seventeenth and eighteenth centuries are the centuries in which devotion to the Shroud developed most extensively.,101,17,1,N/A,30.33,20.92
632,en,Numerous representations were produced and circulated.,48,6,1,N/A,-24.85,22.4
633,en,"In 1735, the construction of the church of the Confraternity of the Most Holy Shroud, located above this crypt, was completed.",98,21,1,N/A,52.58,16.02
634,en,"Between the sixteenth and seventeenth centuries, more than 100 texts entirely dedicated to or otherwise dealing with the Shroud were written and published.",128,23,1,N/A,32.68,19.63
635,en,"From the second half of the eighteenth century, exhibitions began to become rarer.",68,13,1,N/A,43.96,11.35
636,en,"In the nineteenth century, after the reign of Charles Felix, exhibitions became even rarer, occurring only for dynastic weddings.",107,19,1,N/A,27.26,16.02
637,en,The Shroud is not the only image of Christ to have been an object of devotion in Europe since the Middle Ages.,88,22,1,N/A,69.14,10.62
638,en,"From the Veronica to the Mandylion to the Shroud of Besançon, other venerated images believed to be of Christ are remembered through the centuries.",122,24,1,N/A,34.43,21.27
639,en,"Of all of them, the only one that has stood the test of critical scrutiny due to its unique characteristics is the Shroud of Turin.",105,25,1,N/A,59.64,14.8
640,en,"In this display case, you can admire a beautiful depiction of the Deposition from the Cross with the exhibition of the Shroud.",103,22,1,N/A,49.91,16.07
641,en,"On the sides, in monochrome, are the instruments of the Passion presented by angels.",68,14,1,N/A,47.6,14.17
642,en,It is a work from the beginning of the seventeenth century painted on silk by Giovanni Battista Della Rovere.,90,19,1,N/A,36.16,20.23
643,en,"The iconography of the burial in the Shroud, of which you have already seen an enlargement.",74,16,1,N/A,47.83,16.4
644,en,"The purpose of the Confraternity, the creator of the Museum, has been since its origins to spread the cult and knowledge of the Shroud.",109,24,1,N/A,59.1,14.6
645,en,"In the glass case, you can observe the precious wooden chest, covered with silver leaf and studded with semi-precious stones and enamels, in which the Shroud was kept rolled up from the end of the 16th century until nineteen ninety-eight.",191,40,1,N/A,41.45,20.0
646,en,The lid is made of wood covered with fabric.,35,9,1,N/A,94.3,3.6
647,en,"It is a precious work commissioned by the House of Savoy, which over time has undergone some additions and modifications that, however, have not altered its original layout.",142,28,1,N/A,36.41,19.77
648,en,"Below the case are displayed the accessories used for the conservation of the Shroud inside the chest, which were removed when the new conservation system was adopted.",139,27,1,N/A,44.7,16.73
649,en,The silk-covered wooden roller on which the sheet was rolled and the pads that were inserted between the roller and the fabric are visible.,114,24,1,N/A,55.58,14.6
650,en,Seven solemn exhibitions have been held from the twentieth century to the present.,69,13,1,N/A,43.96,14.43
651,en,"The first took place in 1931, on the occasion of the wedding of the future King Umberto II.",68,18,1,N/A,75.77,11.64
652,en,"In 1933, another followed to celebrate the Holy Year of Redemption.",51,11,1,N/A,49.54,15.31
653,en,"In 1973, a televised exhibition was held instead.",36,8,1,N/A,50.67,13.2
654,en,"In 1978, the event commemorated the four-hundredth anniversary of the Shroud's arrival in Turin.",75,14,1,N/A,23.43,17.03
655,en,The 1998 exhibition commemorated several anniversaries of Piedmontese religious history and the centenary of the first photograph of the Cloth.,119,20,1,N/A,0.42,24.0
656,en,"In 2000, the Great Jubilee was celebrated, and finally, the list concludes with the exhibition of 2010.",75,17,1,N/A,50.24,16.21
657,en,One can see how the Shroud is preserved laid flat in a large controlled-atmosphere case.,72,15,1,N/A,61.89,8.67
658,en,The statue was created in nineteen ninety-eight by the sculptor Luigi Mattei.,64,12,1,N/A,32.5,14.8
659,en,"In this niche is displayed the camera that belonged to the lawyer from Asti, Secondo Pia, with which he took the first photographs of the Shroud on May 25 and 28, eighteen ninety-eight.",144,33,1,N/A,52.85,18.05
660,en,It is a device specially built for Pia by a Turin craftsman in order to take large-format photographs.,83,18,1,N/A,47.56,13.87
661,en,"Photograph of the Shroud’s altar in the Cathedral during the exhibition of eighteen ninety-eight, taken by Secondo Pia.",98,18,1,N/A,28.77,18.31
662,en,Enlargement of the face in photographic negative.,42,7,1,N/A,18.44,19.94
663,en,This niche displays several works by artists inspired by the face of the Man of the Shroud.,74,17,1,N/A,80.1,9.15
664,en,These are works produced from nineteen thirty-one to the present day.,57,11,1,N/A,64.92,8.04
665,en,"At the center is the evocative work 'Resurrection' by the young contemporary Polish artist Bartosz Keska from Zakopane, which captures the moment of Christ's return to life, expressed by the intensely luminous silhouette that comes to life beneath the Shroud.",214,40,1,N/A,18.19,23.0
666,en,"The publication of the results of Pia's photographs caused a renewed interest in the Shroud, but also many controversies.",100,19,1,N/A,45.07,13.92
667,en,The Shroud presents two types of impressions: bloodstains and body marks.,61,11,1,N/A,72.62,8.04
668,en,"Reproduction of a helmet of thorny branches, which remains the most credited hypothesis for the Crown of Thorns in the narrative.",107,21,1,N/A,40.49,16.02
669,en,One can recognize the fracture of the nose and a hematoma on the right cheekbone.,66,15,1,N/A,61.89,14.0
670,en,"On the forehead, blood flows are evident, caused by a helmet of thorny branches, like the one displayed alongside.",92,19,1,N/A,53.97,13.92
671,en,"Secondo Pia, born in 1855 and died in nineteen forty-one, was one of the greatest photographers of the nineteenth century.",95,20,1,N/A,46.95,16.0
672,en,This display case documents the operations for the conservation of the Shroud carried out in June-July two thousand and two.,103,20,1,N/A,42.72,16.0
673,en,"On the left wrist, a trickle of blood is visible, having flowed from a wound caused by the penetration of a nail.",89,22,1,N/A,72.99,12.44
674,en,"Displayed alongside are three eighteenth-century nails reconstructed in imitation of those used for crucifixions in Roman times, forged probably including some fragments of nails believed to be original, as shown by the hanging seals.",197,34,1,N/A,18.05,23.01
675,en,Conservation operations in the two thousands.,39,6,1,N/A,17.45,15.73
676,en,"On April 21, 1988, fabric samples were taken from the Shroud to be subjected to dating using the radiocarbon method at the laboratories of Oxford, Zurich, and Tucson.",128,28,1,N/A,39.43,15.49
677,en,Studies of the image of the Shroud with the aid of computers are represented.,63,14,1,N/A,65.73,11.31
678,en,This display case illustrates the study of the various traces present on the Shroud.,70,14,1,N/A,59.68,11.31
679,en,"Some marks are due to burns, wax, and water.",33,9,1,N/A,103.7,3.6
680,en,"Other traces derive from the contact of the sheet with the body, such as blood, serum, and skin cells.",80,19,1,N/A,76.23,7.6
681,en,"Furthermore, the preservative substances used are analyzed, including aloe and myrrh.",72,11,1,N/A,3.4,22.58
682,en,"Finally, the dust that has deposited on the fabric over the centuries is examined.",67,14,1,N/A,35.51,17.03
683,en,Reconstruction of a loom of the period.,32,7,1,N/A,66.79,8.51
684,en,"Scale reconstruction of a first-century Jewish tomb, set against a floor plan of the Basilica of the Holy Sepulchre in Jerusalem during the Crusader period.",129,25,1,N/A,25.8,19.6
685,en,Blessed Sebastiano Valfrè.,23,3,1,N/A,34.59,14.53
686,en,Saint Francis de Sales.,19,4,1,N/A,75.88,1.6
687,en,Pope Pius Seventh.,15,3,1,N/A,62.79,1.2
688,en,"In this display case, you can see some fragments of the fabrics that protected the Shroud over time inside the chest in which it was kept, distributed as 'contact' relics and accompanied by an authentication certificate testifying to their actual contact with the Shroud.",223,44,1,N/A,21.82,23.96
689,en,"Certain objects that came into contact with the Cloth, such as one of the pins used to secure the Shroud during the 1868 exhibition displayed here, were also religiously preserved and passed down.",157,33,1,N/A,47.72,15.62
690,en,One-to-one scale copy of the Shroud on canvas: details can be appreciated in a way very close to direct observation.,93,20,1,N/A,34.26,14.0
691,en,"In the reconstruction of the Shroud's history, the passages from Jerusalem to Edessa (now Sanliurfa in Turkey), and from there to Constantinople and Athens in Greece during the period of the Latin Empire of the East, are currently hypothetical.",199,39,1,N/A,13.23,26.88
692,en,"While those from Lirey, France, to Chambéry, Savoy, and to Turin are precisely documented.",72,14,1,N/A,47.6,11.31
693,en,"In the following display cases, you can follow the development of these routes.",65,13,1,N/A,50.47,11.35
694,en,Two eighteenth-century reliquaries containing a small thread of the Shroud along with others containing fabrics that came into contact with the sacred Cloth.,133,23,1,N/A,36.36,16.16
695,en,"In fifteen hundred and six, Pope Julius II granted public cult of the Shroud, fixing its feast day on May 4 and approving the Mass and Office, the text of which—in a seventeenth-century edition—is displayed in this case.",175,38,1,N/A,36.91,19.41
696,en,"In 1453, the last descendant of Geoffroy de Charny, Marguerite, cedes the Shroud to the House of Savoy.",78,18,1,N/A,61.67,13.87
697,en,"Regarding the oldest period of the Shroud's history, a hypothesis still being studied today identifies the Shroud of Turin with the Mandylion of Edessa, a small cloth known since the 4th century in the East containing the image, believed to be miraculously imprinted, of the face of Christ.",236,48,1,N/A,13.59,29.2
698,en,One of the historical problems on which research focuses concerns the possible events of the Shroud in the first millennium.,104,20,1,N/A,46.95,16.0
699,en,"If the Shroud can be identified with the Mandylion of Edessa, then it would have been transferred to Constantinople in nine hundred and forty-four, and from there, through unclear routes, it would have reached Europe.",177,35,1,N/A,38.37,20.86
700,en,This display case contains some objects and documents that could support this thesis.,72,13,1,N/A,63.49,8.28
701,en,"In 1578, Emmanuel Philibert of Savoy, after moving the political and administrative center of the State from Chambéry to Turin, also wanted to bring the religious palladium of the dynasty, the Shroud.",160,32,1,N/A,18.37,21.55
702,en,"The Cloth made the journey folded several times inside this small wooden chest, which in ancient times must have been covered with precious scales, perhaps mother-of-pearl and tortoiseshell.",158,28,1,N/A,45.47,14.06
703,en,"With the granting of the official cult of the Shroud by Pope Julius II in fifteen hundred and six, which fixed the feast day for May 4, the fame and devotion toward the relic grew, also as a consequence of the periodic exhibitions held in Chambéry.",198,46,1,N/A,38.76,22.75
704,en,The seventeenth and eighteenth centuries are the centuries in which devotion to the Shroud developed most extensively.,101,17,1,N/A,30.33,20.92
705,en,Numerous representations were produced and circulated.,48,6,1,N/A,-24.85,22.4
706,en,"In 1735, the construction of the church of the Confraternity of the Most Holy Shroud, located above this crypt, was completed.",98,21,1,N/A,52.58,16.02
707,en,"Between the sixteenth and seventeenth centuries, more than 100 texts entirely dedicated to or otherwise dealing with the Shroud were written and published.",128,23,1,N/A,32.68,19.63
708,en,"From the second half of the eighteenth century, exhibitions began to become rarer.",68,13,1,N/A,43.96,11.35
709,en,"In the nineteenth century, after the reign of Charles Felix, exhibitions became even rarer, occurring only for dynastic weddings.",107,19,1,N/A,27.26,16.02
710,en,The Shroud is not the only image of Christ to have been an object of devotion in Europe since the Middle Ages.,88,22,1,N/A,69.14,10.62
711,en,"From the Veronica to the Mandylion to the Shroud of Besançon, other venerated images believed to be of Christ are remembered through the centuries.",122,24,1,N/A,34.43,21.27
712,en,"Of all of them, the only one that has stood the test of critical scrutiny due to its unique characteristics is the Shroud of Turin.",105,25,1,N/A,59.64,14.8
713,en,"In this display case, you can admire a beautiful depiction of the Deposition from the Cross with the exhibition of the Shroud.",103,22,1,N/A,49.91,16.07
714,en,"On the sides, in monochrome, are the instruments of the Passion presented by angels.",68,14,1,N/A,47.6,14.17
715,en,It is a work from the beginning of the seventeenth century painted on silk by Giovanni Battista Della Rovere.,90,19,1,N/A,36.16,20.23
716,en,"The iconography of the burial in the Shroud, of which you have already seen an enlargement.",74,16,1,N/A,47.83,16.4
717,en,"The purpose of the Confraternity, the creator of the Museum, has been since its origins to spread the cult and knowledge of the Shroud.",109,24,1,N/A,59.1,14.6
718,en,"In the glass case, you can observe the precious wooden chest, covered with silver leaf and studded with semi-precious stones and enamels, in which the Shroud was kept rolled up from the end of the 16th century until nineteen ninety-eight.",191,40,1,N/A,41.45,20.0
719,en,The lid is made of wood covered with fabric.,35,9,1,N/A,94.3,3.6
720,en,"It is a precious work commissioned by the House of Savoy, which over time has undergone some additions and modifications that, however, have not altered its original layout.",142,28,1,N/A,36.41,19.77
721,en,"Below the case are displayed the accessories used for the conservation of the Shroud inside the chest, which were removed when the new conservation system was adopted.",139,27,1,N/A,44.7,16.73
722,en,The silk-covered wooden roller on which the sheet was rolled and the pads that were inserted between the roller and the fabric are visible.,114,24,1,N/A,55.58,14.6
723,en,Seven solemn exhibitions have been held from the twentieth century to the present.,69,13,1,N/A,43.96,14.43
724,en,"The first took place in 1931, on the occasion of the wedding of the future King Umberto II.",68,18,1,N/A,75.77,11.64
725,en,"In 1933, another followed to celebrate the Holy Year of Redemption.",51,11,1,N/A,49.54,15.31
726,en,"In 1973, a televised exhibition was held instead.",36,8,1,N/A,50.67,13.2
727,en,"In 1978, the event commemorated the four-hundredth anniversary of the Shroud's arrival in Turin.",75,14,1,N/A,23.43,17.03
728,en,The 1998 exhibition commemorated several anniversaries of Piedmontese religious history and the centenary of the first photograph of the Cloth.,119,20,1,N/A,0.42,24.0
729,en,"In 2000, the Great Jubilee was celebrated, and finally, the list concludes with the exhibition of 2010.",75,17,1,N/A,50.24,16.21
730,en,One can see how the Shroud is preserved laid flat in a large controlled-atmosphere case.,72,15,1,N/A,61.89,8.67
731,en,The statue was created in nineteen ninety-eight by the sculptor Luigi Mattei.,64,12,1,N/A,32.5,14.8
732,en,"In this niche is displayed the camera that belonged to the lawyer from Asti, Secondo Pia, with which he took the first photographs of the Shroud on May 25 and 28, eighteen ninety-eight.",144,33,1,N/A,52.85,18.05
733,en,It is a device specially built for Pia by a Turin craftsman in order to take large-format photographs.,83,18,1,N/A,47.56,13.87
734,en,"Photograph of the Shroud’s altar in the Cathedral during the exhibition of eighteen ninety-eight, taken by Secondo Pia.",98,18,1,N/A,28.77,18.31
735,en,Enlargement of the face in photographic negative.,42,7,1,N/A,18.44,19.94
736,en,This niche displays several works by artists inspired by the face of the Man of the Shroud.,74,17,1,N/A,80.1,9.15
737,en,These are works produced from nineteen thirty-one to the present day.,57,11,1,N/A,64.92,8.04
738,en,"At the center is the evocative work 'Resurrection' by the young contemporary Polish artist Bartosz Keska from Zakopane, which captures the moment of Christ's return to life, expressed by the intensely luminous silhouette that comes to life beneath the Shroud.",214,40,1,N/A,18.19,23.0
739,en,"The publication of the results of Pia's photographs caused a renewed interest in the Shroud, but also many controversies.",100,19,1,N/A,45.07,13.92
740,en,The Shroud presents two types of impressions: bloodstains and body marks.,61,11,1,N/A,72.62,8.04
741,en,"Reproduction of a helmet of thorny branches, which remains the most credited hypothesis for the Crown of Thorns in the narrative.",107,21,1,N/A,40.49,16.02
742,en,One can recognize the fracture of the nose and a hematoma on the right cheekbone.,66,15,1,N/A,61.89,14.0
743,en,"On the forehead, blood flows are evident, caused by a helmet of thorny branches, like the one displayed alongside.",92,19,1,N/A,53.97,13.92
744,en,"Secondo Pia, born in 1855 and died in nineteen forty-one, was one of the greatest photographers of the nineteenth century.",95,20,1,N/A,46.95,16.0
745,en,This display case documents the operations for the conservation of the Shroud carried out in June-July two thousand and two.,103,20,1,N/A,42.72,16.0
746,en,"On the left wrist, a trickle of blood is visible, having flowed from a wound caused by the penetration of a nail.",89,22,1,N/A,72.99,12.44
747,en,"Displayed alongside are three eighteenth-century nails reconstructed in imitation of those used for crucifixions in Roman times, forged probably including some fragments of nails believed to be original, as shown by the hanging seals.",197,34,1,N/A,18.05,23.01
748,en,Conservation operations in the two thousands.,39,6,1,N/A,17.45,15.73
749,en,"On April 21, 1988, fabric samples were taken from the Shroud to be subjected to dating using the radiocarbon method at the laboratories of Oxford, Zurich, and Tucson.",128,28,1,N/A,39.43,15.49
750,en,Studies of the image of the Shroud with the aid of computers are represented.,63,14,1,N/A,65.73,11.31
751,en,This display case illustrates the study of the various traces present on the Shroud.,70,14,1,N/A,59.68,11.31
752,en,"Some marks are due to burns, wax, and water.",33,9,1,N/A,103.7,3.6
753,en,"Other traces derive from the contact of the sheet with the body, such as blood, serum, and skin cells.",80,19,1,N/A,76.23,7.6
754,en,"Furthermore, the preservative substances used are analyzed, including aloe and myrrh.",72,11,1,N/A,3.4,22.58
755,en,"Finally, the dust that has deposited on the fabric over the centuries is examined.",67,14,1,N/A,35.51,17.03
756,en,Reconstruction of a loom of the period.,32,7,1,N/A,66.79,8.51
757,en,"Scale reconstruction of a first-century Jewish tomb, set against a floor plan of the Basilica of the Holy Sepulchre in Jerusalem during the Crusader period.",129,25,1,N/A,25.8,19.6
758,en,Blessed Sebastiano Valfrè.,23,3,1,N/A,34.59,14.53
759,en,Saint Francis de Sales.,19,4,1,N/A,75.88,1.6
760,en,Pope Pius Seventh.,15,3,1,N/A,62.79,1.2
761,en,"In this display case, you can see some fragments of the fabrics that protected the Shroud over time inside the chest in which it was kept, distributed as 'contact' relics and accompanied by an authentication certificate testifying to their actual contact with the Shroud.",223,44,1,N/A,21.82,23.96
762,en,"Certain objects that came into contact with the Cloth, such as one of the pins used to secure the Shroud during the 1868 exhibition displayed here, were also religiously preserved and passed down.",157,33,1,N/A,47.72,15.62
763,en,One-to-one scale copy of the Shroud on canvas: details can be appreciated in a way very close to direct observation.,93,20,1,N/A,34.26,14.0
764,en,"In the reconstruction of the Shroud's history, the passages from Jerusalem to Edessa (now Sanliurfa in Turkey), and from there to Constantinople and Athens in Greece during the period of the Latin Empire of the East, are currently hypothetical.",199,39,1,N/A,13.23,26.88
765,en,"While those from Lirey, France, to Chambéry, Savoy, and to Turin are precisely documented.",72,14,1,N/A,47.6,11.31
766,en,"In the following display cases, you can follow the development of these routes.",65,13,1,N/A,50.47,11.35
767,en,Two eighteenth-century reliquaries containing a small thread of the Shroud along with others containing fabrics that came into contact with the sacred Cloth.,133,23,1,N/A,36.36,16.16
768,en,"In fifteen hundred and six, Pope Julius II granted public cult of the Shroud, fixing its feast day on May 4 and approving the Mass and Office, the text of which—in a seventeenth-century edition—is displayed in this case.",175,38,1,N/A,36.91,19.41
769,en,"In 1453, the last descendant of Geoffroy de Charny, Marguerite, cedes the Shroud to the House of Savoy.",78,18,1,N/A,61.67,13.87
770,en,"Regarding the oldest period of the Shroud's history, a hypothesis still being studied today identifies the Shroud of Turin with the Mandylion of Edessa, a small cloth known since the 4th century in the East containing the image, believed to be miraculously imprinted, of the face of Christ.",236,48,1,N/A,13.59,29.2
771,en,One of the historical problems on which research focuses concerns the possible events of the Shroud in the first millennium.,104,20,1,N/A,46.95,16.0
772,en,"If the Shroud can be identified with the Mandylion of Edessa, then it would have been transferred to Constantinople in nine hundred and forty-four, and from there, through unclear routes, it would have reached Europe.",177,35,1,N/A,38.37,20.86
773,en,This display case contains some objects and documents that could support this thesis.,72,13,1,N/A,63.49,8.28
774,en,"In 1578, Emmanuel Philibert of Savoy, after moving the political and administrative center of the State from Chambéry to Turin, also wanted to bring the religious palladium of the dynasty, the Shroud.",160,32,1,N/A,18.37,21.55
775,en,"The Cloth made the journey folded several times inside this small wooden chest, which in ancient times must have been covered with precious scales, perhaps mother-of-pearl and tortoiseshell.",158,28,1,N/A,45.47,14.06
776,en,"With the granting of the official cult of the Shroud by Pope Julius II in fifteen hundred and six, which fixed the feast day for May 4, the fame and devotion toward the relic grew, also as a consequence of the periodic exhibitions held in Chambéry.",198,46,1,N/A,38.76,22.75
777,en,The seventeenth and eighteenth centuries are the centuries in which devotion to the Shroud developed most extensively.,101,17,1,N/A,30.33,20.92
778,en,Numerous representations were produced and circulated.,48,6,1,N/A,-24.85,22.4
779,en,"In 1735, the construction of the church of the Confraternity of the Most Holy Shroud, located above this crypt, was completed.",98,21,1,N/A,52.58,16.02
780,en,"Between the sixteenth and seventeenth centuries, more than 100 texts entirely dedicated to or otherwise dealing with the Shroud were written and published.",128,23,1,N/A,32.68,19.63
781,en,"From the second half of the eighteenth century, exhibitions began to become rarer.",68,13,1,N/A,43.96,11.35
782,en,"In the nineteenth century, after the reign of Charles Felix, exhibitions became even rarer, occurring only for dynastic weddings.",107,19,1,N/A,27.26,16.02
783,en,The Shroud is not the only image of Christ to have been an object of devotion in Europe since the Middle Ages.,88,22,1,N/A,69.14,10.62
